"","PUBCHEM_ID"
"728599",24203581
"728666",24203586
"728667",24203587
"728854",11167068
"728855",45027856
"728856",45027857
"728857",45027858
"728901",16099315
"728905",24203627
"728907",24203631
"728910",24203636
"728979",10070686
"729025",24203651
"729027",24203652
"729029",24203654
"729031",24203655
"729033",24203657
"729037",24203661
"729052",135520287
"729056",10981661
"729108",11250083
"729109",24203669
"729113",11676277
"729115",11610533
"729131",1114144
"729132",1114145
"729133",931309
"729141",24203676
"729143",24203678
"729144",24203679
"729145",11653610
"729146",24203680
"729156",24203689
"729157",24203690
"729164",24203696
"729165",24203697
"729166",24203698
"729168",24203700
"729169",24203701
"729170",24203702
"729171",24203703
"729172",24203704
"729176",23635414
"729178",23635524
"729179",24203707
"729181",24203709
"729183",16766538
"729184",16766044
"729186",24203710
"729189",16766542
"729190",24203712
"729192",NA
"729193",24203714
"729194",24203715
"729195",24203716
"729200",24203721
"729202",24203723
"729211",24203732
"729297",11530049
"729305",24203752
"729352",11215802
"729358",11849640
"729466",2749742
"729470",24203773
"729475",11164186
"729476",24203775
"729500",16066791
"729517",24203785
"729518",24203786
"729519",24203787
"729520",24203788
"729521",24203789
"729522",24203790
"729523",24203791
"729524",24203792
"729525",24203793
"729526",24203794
"729527",24203795
"729529",5992706
"729530",6214002
"729531",8857297
"729532",16044754
"729604",24203799
"729606",24203801
"729607",24203802
"729613",24203808
"729614",24203809
"729635",45027861
"729644",45027864
"729648",45027866
"729649",6476333
"729652",45027867
"729672",24203813
"729677",24203819
"729678",24203820
"729680",24203822
"729775",24203839
"729776",24203840
"729777",24203841
"729778",24203842
"729789",135585459
"729792",24203851
"729797",135585463
"729801",24203859
"729812",44346870
"729813",44418792
"729831",24203869
"729832",24203870
"729833",135585466
"729838",24203876
"729970",11408262
"729972",11045166
"729974",7947309
"729978",24203887
"729998",11588795
"729999",11711325
"730001",11589884
"730002",11588476
"730003",11605406
"730004",11719179
"730006",24203889
"730009",45027874
"730026",729549
"730035",1179229
"730036",1179230
"730038",1179233
"730041",1426067
"730045",1640083
"730085",24203899
"730089",24203903
"730091",24203905
"730137",24203907
"730138",24203908
"730142",24203912
"730143",24203913
"730144",24203914
"730145",24203915
"730184",54717813
"730188",24203929
"730198",24203938
"730199",135585470
"730214",1178182
"730231",16738556
"730232",16736584
"730233",11635544
"730246",24203947
"730247",24203948
"730254",24203951
"730267",11771442
"730269",24203959
"730290",24203971
"730294",24203974
"730302",24203981
"730307",24203986
"730323",24204003
"730326",24204006
"730327",24204008
"730328",24204010
"730435",45027875
"730451",17755853
"730453",45027877
"730460",24204019
"730461",24204020
"730473",24204032
"730474",24204033
"730475",24204034
"730476",24204035
"730477",24204036
"730478",24204037
"730479",24204038
"730505",24204048
"730507",24204050
"730508",24204051
"730509",24204052
"730510",24204053
"730514",12205646
"730515",24204057
"730517",135585485
"730518",24204060
"730519",24204061
"730520",24204062
"730522",24204064
"730523",24204065
"730524",24204066
"730563",24204084
"730564",24204085
"730565",24204086
"730586",24204099
"730590",19562945
"730594",24204100
"730601",24204102
"730607",415852
"730608",714712
"730629",11849828
"730630",11259930
"730631",45027878
"730632",45027879
"730661",24204112
"730662",24204113
"730664",9976935
"730665",24204115
"730690",11349856
"730691",11453337
"730708",135585492
"730711",24204134
"730735",11148771
"730736",11736196
"730813",24204173
"730815",11295185
"730868",11816756
"730870",45027880
"730874",5158729
"730919",11235079
"730920",11427824
"730921",11188373
"730922",11315214
"730923",11382758
"730924",11373887
"730925",11246677
"730926",11749136
"730927",11303773
"730933",54612650
"730934",54612651
"730944",24204187
"730946",24204189
"730973",24204212
"730999",1761729
"731013",9944370
"731014",24204228
"731015",24204229
"731022",24204235
"731057",24204241
"731093",24204246
"731094",15954458
"731097",135578129
"731098",11643654
"731099",135465400
"731103",11243686
"731104",11336170
"731105",11484463
"731106",11371203
"731128",24204258
"731129",24204259
"731130",24204260
"731131",24204261
"731153",17755021
"731154",17755848
"731155",17756085
"731162",24204276
"731164",24204277
"731166",24204278
"731178",24204284
"731197",24204285
"731198",23635645
"731201",24204287
"731203",24204289
"731204",24204290
"731283",24204297
"731291",24204305
"731292",24204306
"731294",11528605
"731299",826953
"731356",745534
"731358",24204316
"731362",24204320
"731388",11169080
"731392",24204334
"731393",24204335
"731397",16092421
"731399",16092413
"731402",24204341
"731406",24204344
"731408",24204346
"731409",24204347
"731435",24204350
"731527",11494577
"731543",11280256
"731589",24204369
"731615",24204371
"731621",24204377
"731647",11436194
"731654",9567684
"731698",11646385
"731699",11502167
"731700",11626484
"731701",11495269
"731703",11154356
"731704",11567470
"731706",11509692
"731721",24204395
"731726",24204399
"731745",24204410
"731748",24204413
"731803",24204419
"731805",24204421
"731806",24204422
"731807",24204423
"731809",135585506
"731812",135585509
"731814",135585511
"731819",11682519
"731820",11546395
"731821",11682621
"731822",11292294
"731823",11545634
"731824",11648315
"731862",54717815
"731864",54717817
"731921",24204446
"731928",24204452
"731929",24204453
"731981",24204454
"731987",135585516
"731989",135585518
"731990",3072664
"731991",135585519
"731992",135585520
"732001",24204472
"732004",24204476
"732011",24202898
"732061",24204492
"732087",24204506
"732090",24204509
"732109",24204520
"732112",24204523
"732113",24204525
"732114",24204526
"732122",5715272
"732175",24204543
"732176",24204545
"732177",24204547
"732178",24204549
"732179",24204551
"732181",24204555
"732183",24204559
"732185",24204563
"732187",16735298
"732188",135585534
"732191",24204572
"732192",24204573
"732197",10585764
"732200",472921
"732205",10775929
"732217",17754962
"732226",24204578
"732248",6482345
"732250",6482347
"732252",24204580
"732256",15145690
"732277",24204592
"732287",24204601
"732298",24204611
"732299",24204612
"732317",10338132
"732327",16126511
"732329",135540940
"732332",16126471
"732334",16126515
"732335",135540939
"732336",135585540
"732390",24204638
"732393",24204641
"732394",24204642
"732401",24204649
"732402",24204650
"732404",24204652
"732405",24204653
"732416",24204664
"732417",24204665
"732423",10105331
"732424",10610417
"732425",16721048
"732427",24204667
"732429",24204669
"732430",24204670
"732490",24204686
"732491",24204687
"732492",24204688
"732493",24204689
"732494",24204690
"732495",24204691
"732496",24204692
"732497",24204693
"732504",24204700
"732507",24204703
"732508",24204704
"732517",NA
"732534",60147484
"732545",24204717
"732549",24204721
"732562",24204727
"732563",24204728
"732566",24204731
"732567",24204732
"732568",24204733
"732632",24204736
"732659",17755315
"732660",45027881
"732661",45027882
"732662",45027883
"732693",1179892
"732694",1179893
"732695",1179894
"732697",1640162
"732698",1640172
"732699",1179913
"732730",24204749
"732732",24204751
"732734",16046109
"732736",24204754
"732737",24204755
"732738",24204756
"732741",24204759
"732750",24204768
"732751",24204769
"732752",24204770
"732786",135444827
"732787",135459277
"732793",1179896
"732796",1179901
"732800",1179905
"732805",NA
"732807",18590612
"732820",1194861
"732821",1194862
"732822",1194866
"732824",1194875
"732825",1194933
"732826",1194947
"732827",1194951
"732828",1194955
"732829",1574705
"732830",1194957
"732832",1194992
"732833",1574715
"732834",1178251
"732836",1574727
"732837",1574730
"732838",1574733
"732839",1194942
"732841",1194958
"732842",1194961
"732843",1194965
"732844",1194968
"732845",3317510
"732847",1194863
"732848",16252025
"732849",1194898
"732850",1194899
"732851",1574661
"732853",7897249
"732859",24204776
"732882",1191810
"732884",2792859
"732897",2077565
"732903",1191776
"732917",12753798
"732936",44409873
"732937",17755408
"732938",45027884
"732949",54612712
"732950",24204792
"732954",24204797
"732962",135438224
"732964",135504535
"732966",135417075
"732974",1179944
"732980",24204800
"732990",11376086
"732995",24204808
"733008",24204821
"733011",24204824
"733012",11509076
"733134",8858308
"733142",8108844
"733143",7947301
"733145",11842511
"733149",16044723
"733153",11842505
"733154",11842566
"733164",24204861
"733252",11619074
"733253",11675955
"733254",11582279
"733255",11494465
"733301",24204871
"733303",24204873
"733304",24204874
"733340",24204886
"733345",24204891
"733346",54706361
"733348",24204894
"733396",10050740
"733397",10255081
"733411",135414497
"733436",11290749
"733464",24204925
"733465",11617441
"733467",11639785
"733472",24204927
"733476",24204931
"733480",24204935
"733501",17755622
"733502",16098814
"733503",16098831
"733504",NA
"733608",445434
"733624",54611458
"733625",11274076
"733632",24204949
"733653",16098806
"733654",16098804
"733670",16061747
"733691",24204954
"733692",24204955
"733693",24204956
"733717",15161940
"733752",24204960
"733753",24204961
"733755",24204963
"733756",24204964
"733758",24204966
"733759",24204967
"733760",24204968
"733795",24204972
"733880",16098823
"733881",16098822
"733882",16098807
"733883",16098805
"733884",16098829
"733885",24204973
"733886",24204974
"733888",24204975
"733891",16220246
"733892",24204977
"733893",16126516
"733901",24204985
"733906",24204990
"733909",11538385
"733975",24205017
"733981",24205019
"734002",24205027
"734036",24205032
"734037",24205033
"734039",24205035
"734046",23624974
"734054",16092411
"734055",16092415
"734057",23583768
"734059",24205038
"734076",24205044
"734077",24205045
"734100",9882204
"734102",24205052
"734129",24205054
"734132",24205057
"734133",24205058
"734135",135580405
"734141",16098827
"734148",24205066
"734149",24205067
"734175",NA
"734177",NA
"734179",24205073
"734184",135580407
"734185",16735296
"734186",24205079
"734187",24205080
"734194",14952715
"734197",16737377
"734201",16738493
"734207",16738491
"734208",24205083
"734218",11436870
"734219",24205086
"734220",11368260
"734231",24205088
"734235",24205090
"734236",24205091
"734237",24205092
"734238",24205093
"734257",24205100
"734278",16079750
"734280",24205108
"734286",45027888
"734287",16098808
"734288",16098825
"734289",17755973
"734294",17756600
"734295",16098824
"734296",16098803
"734303",11551263
"734307",11546817
"734325",NA
"734395",24205131
"734396",24205132
"734406",11553772
"734407",135453114
"734409",11503312
"734430",24205136
"734468",24205148
"734473",19824717
"734479",24205160
"734482",24205165
"734502",24205182
"734509",24205189
"734529",24205195
"734561",17755317
"734562",17755124
"734603",11265974
"734604",11162021
"734625",24205207
"734626",24205208
"734628",24205210
"734629",24205211
"734631",24205213
"734633",24205215
"734640",24205222
"734646",24205228
"734655",24205237
"734656",135580410
"734749",17755511
"734755",24205252
"734757",24205254
"734758",11706969
"734788",11516616
"734789",11696754
"734791",24205264
"734793",24205265
"734794",24205266
"734795",24205267
"734796",17755628
"734797",17755316
"734798",45027890
"734799",17756504
"734872",44409874
"734875",24205269
"734877",24205271
"734905",17755410
"734912",24205275
"734913",24205276
"734916",24205279
"734918",6520568
"734919",54612670
"734921",10637400
"734923",6477182
"734924",54695591
"734926",11451469
"734945",24205282
"734948",24205285
"734949",24205286
"734950",442972
"734969",24205295
"734970",24205296
"734972",24205298
"734973",1508416
"734974",24205299
"734975",24205300
"734977",24205302
"734978",24205303
"734980",24205305
"734981",24205306
"734982",24205307
"734996",24205308
"734997",24205309
"734999",24205311
"735000",24205312
"735001",16750522
"735002",24205313
"735004",24205315
"735006",5003667
"735007",24205317
"735010",17755626
"735012",45027892
"735019",19656591
"735021",19656600
"735023",3355365
"735024",3399462
"735025",4659623
"735026",24205319
"735029",11628216
"735030",11683496
"735031",11671069
"735032",11599109
"735033",11639615
"735036",45027893
"735037",16090528
"735040",24205323
"735041",24205324
"735043",24205326
"735045",24205328
"735063",24205329
"735152",44409870
"735165",24205332
"735167",24205333
"735169",6181983
"735170",24205335
"735173",7285296
"735178",1902891
"735179",16072143
"735180",16072475
"735181",16072473
"735182",16072469
"735183",16072470
"735184",16072465
"735186",24205338
"735207",24205343
"735209",24205345
"735211",24205348
"735212",24205349
"735215",11994738
"735306",24205357
"735318",24205367
"735320",24205369
"735322",24205371
"735323",24205372
"735324",24205373
"735325",24205374
"735327",800988
"735328",24205376
"735330",24205378
"735331",24205379
"735332",24205380
"735333",24205381
"735334",24205382
"735335",24205383
"735341",24205389
"735354",11688687
"735355",11233092
"735356",11408209
"735362",24205394
"735363",135580412
"735364",24205396
"735366",24205398
"735368",24205400
"735369",24205401
"735372",45027895
"735373",45027896
"735403",11534053
"735405",11518347
"735406",11640567
"735407",11704671
"735408",11719256
"735424",447700
"735431",18527565
"735432",24205403
"735435",24205406
"735437",24205408
"735441",24205412
"735444",24205415
"735465",24205416
"735466",5276681
"735467",24205417
"735469",24205419
"735471",24205421
"735472",10355169
"735473",24205422
"735493",45027897
"735519",24205425
"735520",24205426
"735532",24205438
"735540",24205446
"735779",24205448
"735780",24205449
"735797",16113135
"735798",16113137
"735799",16040331
"735805",11975181
"735806",16079751
"735807",16079755
"735809",24205451
"735812",24205454
"735814",24205456
"735815",24205457
"735819",24205461
"735821",24205463
"735823",24205465
"735824",24205466
"735827",135580413
"735843",24205469
"735846",45027898
"735946",24205473
"735947",24205474
"736005",17756502
"736016",24205478
"736018",24205480
"736019",24205481
"736022",16721101
"736023",24205484
"736039",24205486
"736040",24205487
"736041",24205488
"736042",15373173
"736043",24205489
"736048",24205494
"736049",24205495
"736060",24205505
"736062",24205507
"736063",24205508
"736064",24205509
"736065",24205510
"736067",24205512
"736068",24205513
"736070",24205515
"736076",24205521
"736079",24205524
"736081",24205526
"736098",11612031
"736099",11682081
"736100",24205527
"736101",24205528
"736104",24205530
"736112",24205532
"736115",17756605
"736116",17755118
"736118",24205536
"736122",24205538
"736123",24205539
"736149",11590674
"736150",135580415
"736151",24205551
"736152",11532324
"736153",24205552
"736156",24205555
"736157",24205556
"736160",24205559
"736161",24205560
"736162",11709663
"736163",24205561
"736164",24205562
"736165",11690083
"736178",24205570
"736179",24205571
"736181",24205572
"736186",24205577
"736195",24205586
"736198",17755849
"736200",17755847
"736201",17755972
"736202",17755023
"736213",16038016
"736241",24205614
"736242",24205615
"736268",7861871
"736283",24205626
"736356",24205673
"736359",11233655
"736391",24205695
"736394",17755122
"736401",24205702
"736435",23635284
"736437",23635287
"736442",23635525
"736443",23635646
"736448",24205716
"736463",3651377
"736493",17755126
"736494",17756087
"736513",11598010
"736553",24205739
"736555",24205741
"736563",4266640
"736564",24205749
"736567",24205751
"736574",135580423
"736591",9448385
"736605",2794531
"736606",24205771
"736607",24205772
"736608",24205773
"736609",24205774
"736611",24205776
"736612",24205777
"736613",24205778
"736624",17755020
"736679",16098812
"736680",17756083
"736681",17755969
"736735",24205789
"736738",10067756
"736739",16099748
"736740",13506406
"736753",24205793
"736754",24205794
"736756",24205796
"736761",24205801
"736764",24205804
"736774",1724503
"736780",24205810
"736790",24205813
"736793",24205817
"736797",24205821
"736798",2338588
"736802",24205822
"736803",5427240
"736804",24205823
"736805",964103
"736807",24205825
"736808",24205826
"736811",24205829
"736815",24205833
"736817",24205835
"736818",24205836
"736829",16221201
"736832",16221320
"736870",11670014
"736873",17755637
"736912",24205837
"736913",24205838
"736914",24205839
"736915",24205840
"736916",24205841
"736918",24205844
"736919",24205845
"736920",24205846
"736921",24205847
"736922",24205848
"736988",17755854
"736989",11634200
"736992",24205849
"736993",11559546
"736994",11639084
"737018",24205852
"737023",24205857
"737024",24205858
"737027",24205861
"737028",24205862
"737029",24205863
"737030",24205864
"737064",10320046
"737071",11628604
"737073",24205884
"737076",54612708
"737077",11015858
"737078",11037490
"737081",24205888
"737132",45027902
"737147",16126694
"737216",16680184
"737222",24205903
"737224",24205905
"737225",24205906
"737226",24205907
"737227",24205908
"737231",24205912
"737232",24205913
"737260",24205923
"737262",24205925
"737303",24205927
"737318",17756199
"737342",17755406
"737344",17755517
"737345",17755968
"737348",135580426
"737352",24205932
"737369",24205941
"737375",24205943
"737427",24205952
"737428",24205953
"737429",24205954
"737430",24205955
"737431",24205956
"737432",24205957
"737433",24205958
"737453",24205959
"737518",16090529
"737524",24205962
"737529",24205965
"737606",24205986
"737609",24205989
"737610",24205990
"737613",24205993
"737618",24205997
"737668",17755971
"737671",17755120
"737672",17755222
"737697",24206017
"737698",5829927
"737699",24206018
"737700",24206019
"737707",24206022
"737732",24206024
"737733",24206025
"737734",24206026
"737735",24206027
"737736",15955468
"737737",24206028
"737747",24206036
"737749",24206037
"737754",11525740
"737757",24206038
"737758",629761
"737760",24206039
"737780",16096361
"737781",24206044
"737793",24206054
"737794",3155404
"737796",3505618
"737799",24206055
"737800",24206056
"740008",24206071
"740010",24206073
"740012",24206075
"740013",24206076
"740014",24206077
"740024",24206087
"740025",24206088
"740026",24206089
"740028",11222845
"740033",17755320
"740050",44456733
"740051",24882415
"740052",44456732
"740053",45027905
"740054",45027906
"740083",45027910
"740108",16739281
"740109",23635528
"740110",23635776
"740115",54612696
"740117",54612695
"740119",45027916
"740121",45027918
"740122",45027919
"740124",44446871
"740125",44446876
"740127",45027922
"740128",24882588
"740129",44446873
"740131",45027924
"740160",45027929
"740180",44456786
"740181",44456731
"740182",44456760
"740193",45027931
"740203",13776879
"740204",44139294
"740239",45027943
"740252",45027953
"740253",45027954
"740256",44446878
"740259",45027957
"740260",44446870
"740261",44446872
"740263",45027958
"740264",44446880
"740267",17755513
"740268",17755638
"740269",16221147
"740270",16221318
"740272",17755519
"740275",45027959
"740276",17755976
"740277",17755974
"740345",44433919
"740353",45027962
"740354",45027963
"740356",45027965
"740357",45027966
"740358",45027967
"740361",45027970
"740362",45027971
"740363",45027972
"740383",23635527
"740384",23635282
"740385",23635154
"740386",23635775
"740387",25030563
"740469",45027979
"740470",12402873
"740475",45027980
"740476",45027981
"740488",45027984
"740489",45027985
"740497",45027989
"740504",17755739
"740505",17755737
"740506",17755515
"740507",17755745
"740508",16221203
"740510",16221323
"740520",17756300
"740521",17755743
"740524",17755409
"740536",45027997
"740551",45028001
"740552",45028002
"740553",45028003
"740555",45028005
"740560",45028007
"740562",45028008
"740563",17755512
"740564",17755624
"740602",11460721
"740603",45028010
"740605",11231822
"740606",45028011
"740608",45028013
"740609",17755735
"740613",26476967
"740617",26476961
"740618",45028018
"740621",45028021
"740623",45028023
"740642",45028024
"740643",17756604
"740644",17755846
"740645",17755025
"740646",17755858
"740647",17755977
"740648",17755851
"740649",17755630
"740650",17755741
"740792",45028028
"740799",45028029
"740809",45028033
"740814",45028036
"740815",44478252
"740816",45028037
"740817",45028038
"740825",45028040
"740838",45028042
"740840",45028044
"740842",45028046
"740844",54746663
"740845",45028049
"740846",45028050
"740932",NA
"740939",6516560
"740940",45028054
"740963",1497314
"740972",17755850
"740973",17756080
"740974",17755024
"740975",17756602
"740988",45028070
"741078",10127622
"741083",45028081
"741087",45028089
"741088",45028091
"741096",2832028
"741106",17756089
"741107",17755128
"741202",45028122
"741203",45028123
"741212",45028129
"741236",44139298
"741237",44139299
"741287",45028146
"741288",45028147
"741289",45028148
"741290",45028149
"741291",45028150
"741292",45028151
"741293",45028152
"741296",16126264
"741299",45028154
"741300",45028155
"741321",24744454
"741337",45028164
"741340",45028167
"741354",44446879
"741364",45028178
"741402",45028184
"741412",45028185
"741425",23635411
"741428",23635780
"741431",54612671
"741433",23635412
"741437",23635283
"741440",45028187
"741458",45028190
"741459",24780427
"741463",45028192
"741567",11644425
"741584",45028195
"741594",24756574
"741604",45028198
"741615",23279830
"741620",42597063
"741638",45028205
"741695",25198629
"741738",54612660
"741739",54612661
"741745",45028209
"741769",45028217
"741773",45028220
"741774",45028221
"741776",10499110
"741799",45028236
"741850",45028237
"741852",45028239
"741853",45028240
"741898",25181424
"741899",9969021
"741908",775540
"741909",11821732
"741910",25010379
"741911",25255579
"741916",45028251
"741940",45028258
"741942",45028260
"741943",45028261
"742018",NA
"742020",45028266
"742022",45028268
"742027",45028273
"742033",23584224
"742035",45028275
"742036",45028276
"742037",45028277
"742066",24874170
"742071",24874046
"742088",135550831
"742096",16111793
"742146",45028308
"742149",45028311
"742150",NA
"742219",135659246
"742222",45028325
"742253",45028339
"742254",135492375
"742256",135958398
"742258",25030791
"742259",25014686
"742293",45028353
"742294",45028354
"742295",45028355
"742296",24881122
"742306",15957527
"742307",15957526
"742308",15957528
"742327",54612713
"742343",45028367
"742344",45028368
"742345",45028369
"742350",45028373
"742380",16083382
"742384",45028382
"742410",45028394
"742412",45028395
"742413",135540840
"742414",135540853
"742415",135540843
"742416",135540855
"742417",135540857
"742418",135829283
"742419",135829284
"742420",135540850
"742543",15813981
"742544",19610848
"742550",12908673
"742553",45028403
"742554",45028404
"742611",45028413
"742621",42612133
"742629",10077122
"742790",25148595
"742792",45028419
"742793",45028420
"742794",25197647
"742796",25197520
"742797",25197926
"742798",25197519
"742799",25197651
"742801",25199443
"742803",25197780
"742804",45028421
"742825",2726015
"742838",45028430
"742840",24814781
"742842",24814783
"742849",45028435
"742851",45028437
"742853",45028439
"742855",45028441
"742856",45028442
"742857",45028443
"742860",45028446
"742884",11095045
"742906",45028462
"742925",45028480
"742939",199848
"742946",45028495
"742947",45028496
"742949",45028498
"742950",45028499
"743045",45028501
"743047",24901217
"743061",45028511
"743063",45028514
"743065",45028517
"743066",45028519
"743067",45028521
"743071",45028529
"743072",45028531
"743073",45028533
"743102",45028539
"743120",25030564
"743121",45028540
"743122",45028541
"743134",45028547
"743135",45028548
"743185",10239474
"743186",45028549
"743215",1194828
"743216",16254141
"743218",1426141
"743219",1426143
"743220",1426145
"743221",1426152
"743223",1492226
"743224",1194823
"743227",1676327
"743244",45028557
"743247",45028560
"743264",17549916
"743265",17549909
"743267",1640087
"743268",17549910
"743270",135398754
"743271",17549914
"743272",135452249
"743274",135521118
"743319",16730269
"743364",4187155
"743380",13288729
"743396",45028585
"743399",45028588
"743402",4603586
"743408",4853660
"743411",6022733
"743413",6385696
"743414",NA
"743430",44218964
"743431",44219117
"743432",44219118
"743433",45028589
"743434",45028590
"743435",42643013
"743479",45028599
"743504",45028623
"743506",45028625
"743507",45028626
"743508",45028627
"743513",24878848
"743528",45028634
"743529",45028635
"743530",45028636
"743532",45028638
"743533",45028639
"743534",45028640
"743549",45028644
"743556",45028649
"743557",45028650
"743558",45028651
"743559",45028652
"743561",15476976
"743562",45028654
"743564",45028656
"743565",45028657
"743568",45028660
"743640",45028671
"743641",45028672
"743688",45028676
"743690",45028678
"743691",45028679
"743693",45028681
"743694",45028682
"743695",45028683
"743696",45028684
"743851",45028692
"743852",45028693
"743853",45028694
"743854",45028695
"743862",25113941
"743863",13432181
"743864",42631501
"743868",45028699
"743874",45028705
"743876",45028707
"743877",45028708
"743880",45028711
"743883",45028714
"743884",45028715
"743891",45028717
"743897",24936180
"743898",24936179
"743907",45028719
"743909",45028721
"743910",45028722
"743912",45028724
"743914",45028726
"743915",45028727
"743919",45028731
"743925",45028737
"743927",25190761
"743957",25112165
"743961",25110634
"743962",25110635
"744016",44226901
"744020",45028743
"744022",25008105
"744023",24863867
"744025",25113728
"744048",45028746
"744059",45028754
"744060",45028755
"744061",45028756
"744062",45028757
"744063",45028758
"744064",45028759
"744065",45028760
"744068",45028763
"744070",45028765
"744071",45028766
"744075",45028770
"744076",45028771
"744092",2337642
"744115",135892287
"744116",135543874
"744143",2339468
"744144",2078783
"744145",2079923
"744152",3955158
"744165",45028777
"744166",45028778
"744168",45028780
"744170",45028782
"744178",135528004
"744206",2466498
"744209",2594324
"744227",135433200
"744231",1912526
"744327",44227294
"744329",45028794
"744330",45028795
"744331",44204058
"744332",45028796
"744336",44224281
"744338",11754711
"744449",45028809
"744450",45028810
"744469",45028821
"744470",45028822
"744536",45028828
"744579",46885175
"744607",45028829
"744608",45028830
"744609",45028831
"744614",45028836
"744622",45028841
"744623",45028842
"744624",45028843
"744627",45028846
"744628",45028847
"744629",45028848
"744630",45028849
"744633",45028852
"744635",45028854
"744636",45028855
"744646",45028865
"744647",45028866
"744650",45028869
"744656",24858011
"744658",24858161
"744659",24858160
"744673",NA
"744675",16257373
"744677",45028872
"744683",45028878
"744686",45028881
"744688",45028883
"744693",21792363
"744703",45028897
"744763",16080416
"744860",45028927
"744912",45028942
"744989",44227495
"744991",45028944
"744999",45028950
"745018",45028957
"745025",24783759
"745062",45028963
"745089",45028986
"745090",45028987
"745097",45028994
"745098",54612678
"745102",45028995
"745103",45028997
"745287",45029032
"745301",45029046
"745321",56946086
"745343",44219704
"745355",45029072
"745414",135958473
"745449",45029091
"745450",45029092
"745451",45029093
"745452",45029094
"745454",45029096
"745455",45029097
"745471",45029113
"745476",135958480
"745484",45029125
"745485",45029126
"745486",45029127
"745487",45029128
"745492",135908147
"745500",135958487
"745501",135958488
"745523",45029154
"745540",12283554
"745543",135958493
"745582",45029189
"745591",45029198
"745617",45029218
"745677",45029232
"745678",45029233
"745689",45029244
"745693",5164236
"745750",208908
"745813",4784054
"745923",24936201
"745929",135911866
"745931",NA
"745939",45029263
"745940",45029264
"745943",45029265
"745957",45029269
"745962",45029271
"746005",135543484
"746032",45029287
"746035",45029290
"746053",42624812
"746058",42624803
"746060",45029300
"746061",45029301
"746063",45029303
"746064",3732101
"746068",45029306
"746076",54613640
"746087",45029310
"746098",45029311
"746131",5335621
"746134",45029314
"746149",45029327
"746248",2671841
"746310",135958516
"746311",135546138
"746312",135958517
"746314",135958518
"746351",4806509
"746353",6167610
"746418",2313402
"746498",6899201
"746513",45029357
"746540",23625545
"746541",10265530
"746568",87517
"746604",135958523
"746608",135958525
"746616",44186462
"746683",45029397
"746684",45029398
"746685",809566
"746687",45029399
"746691",5986877
"746692",45029402
"746694",45029404
"746701",45029410
"746708",45029415
"746754",45029420
"746803",45029436
"746807",45029440
"746809",45029442
"746821",135958528
"746822",135932478
"746823",135958530
"746824",135958532
"746840",45029453
"746886",45029455
"746890",45029459
"746928",45029482
"746930",45029484
"746931",45029485
"746993",11403273
"747138",6075235
"747139",60147486
"747141",60147487
"747148",60147488
"747152",60147490
"747162",54613387
"747167",64143
"747168",25676884
"747169",54613041
"747198",46227884
"747199",46227829
"747251",11181836
"747252",NA
"747253",NA
"747259",16211009
"747260",2734231
"747267",2734225
"747268",NA
"747269",2734233
"747270",NA
"747271",46191760
"747272",46191761
"747273",21977446
"747284",135968282
"747286",135968239
"747287",135968249
"747292",15950455
"747339",54612823
"747342",25023738
"747378",54613729
"747447",54613734
"747448",54612897
"747451",54612900
"747452",54612901
"747455",46227858
"747457",135968276
"747458",135968272
"747459",135968273
"747460",135968274
"747461",135968275
"747520",54612824
"747521",54612825
"747522",54612826
"747523",54612827
"747524",54612828
"747525",54612829
"747526",54612830
"747556",135894397
"747558",54612980
"747599",644241
"747650",54613653
"747651",54613654
"747652",54613655
"747712",11365101
"747803",23245656
"747804",54612711
"747825",45113107
"747856",23725625
"747884",54613581
"747887",54613582
"747973",6445540
"747974",5035
"748084",54612978
"748141",NA
"748145",53329233
"748146",53329234
"748147",53329052
"748148",53329762
"748253",54613102
"748254",54613103
"748260",54613108
"748261",54613109
"748262",135968269
"748263",135968270
"748264",135968271
"748265",135968280
"748266",54613334
"748289",54613121
"748337",49798416
"748378",46884875
"748381",46884877
"748382",46865790
"748383",46865789
"748389",54613677
"748392",54612840
"748393",54612841
"748394",51051406
"748399",51032645
"748403",NA
"748404",49865894
"748494",135968229
"748497",54613583
"748498",45486324
"748512",5710552
"748533",46911792
"748541",54613563
"748559",46919707
"748560",46919706
"748561",46919705
"748583",3110612
"748641",54613413
"748642",54613414
"748643",NA
"748653",54612763
"748668",54613256
"748669",135968233
"748671",135968235
"748673",135968237
"748674",135968238
"748695",23947580
"748705",54612914
"748707",54613336
"748708",54613337
"748712",54613407
"748713",54613408
"748715",54613415
"748717",54613595
"748722",24765668
"748723",24765568
"748724",24765667
"748742",3114175
"748854",54613686
"748870",54612751
"748871",54612752
"748872",54612753
"748873",54612754
"748875",54612756
"748877",54613466
"748878",11090122
"748896",44521344
"748900",54612848
"748901",54612849
"748902",54612850
"748903",54612851
"748904",54612852
"748905",54612853
"748906",54612854
"748907",54612855
"748908",54612856
"748909",54612857
"748911",54612859
"748912",54613350
"748913",54612860
"748953",54613125
"749023",54613201
"749024",13266383
"749025",54613202
"749026",16101433
"749027",23861723
"749028",44435255
"749029",54613203
"749046",135863082
"749075",53362836
"749076",53362835
"749086",53361730
"749088",53361731
"749117",135960825
"749145",54613114
"749146",54613115
"749147",54613116
"749148",54613117
"749150",54613005
"749151",54613006
"749152",54613007
"749160",54612995
"749161",54612996
