,0,1
459,GO:0009653,GO:0003148
460,GO:0009653,GO:0060412
461,GO:0009653,GO:0061384
462,GO:0009653,GO:0003180
463,GO:0009653,GO:0003181
464,GO:0046649,GO:0030098
465,GO:0046649,GO:0030101
466,GO:0046649,GO:0042110
467,GO:0046649,GO:0002312
468,GO:0046649,GO:0030183
469,GO:0046649,GO:0042100
470,GO:0042110,GO:0030217
471,GO:0042110,GO:0042098
472,GO:0042110,GO:0002287
473,GO:0042110,GO:0043367
474,GO:0042110,GO:0042093
475,GO:0042110,GO:0002292
476,GO:0002274,GO:0036230
477,GO:0002274,GO:0045576
478,GO:0002274,GO:0001774
479,GO:0048872,GO:0048873
480,GO:0042060,GO:0007596
481,GO:0030098,GO:0030183
482,GO:0030098,GO:0030217
483,GO:0001816,GO:0002367
484,GO:0001816,GO:0050663
485,GO:0001817,GO:0001818
486,GO:0001817,GO:0001819
487,GO:0001817,GO:0032656
488,GO:0001817,GO:0032674
489,GO:0001817,GO:0032675
490,GO:0001817,GO:0042035
491,GO:0001817,GO:0071634
492,GO:0001817,GO:1900015
493,GO:0001817,GO:0032757
494,GO:0001817,GO:0032753
495,GO:0001817,GO:0032735
496,GO:0001817,GO:0032740
497,GO:0001817,GO:0010575
498,GO:0001817,GO:0002739
499,GO:0001817,GO:0050710
500,GO:0001817,GO:0050715
501,GO:0001817,GO:1904467
502,GO:0001817,GO:0032689
503,GO:0001817,GO:0032729
504,GO:0001817,GO:0032733
505,GO:0001817,GO:0032651
506,GO:0001817,GO:0032692
507,GO:0001817,GO:0032682
508,GO:0001817,GO:0032722
509,GO:0001817,GO:0045086
510,GO:0001817,GO:0032720
511,GO:0001817,GO:0032760
512,GO:0001817,GO:0042534
513,GO:0001817,GO:0050718
514,GO:0001817,GO:0032727
515,GO:0001817,GO:0032728
516,GO:0001818,GO:0002719
517,GO:0001818,GO:0032682
518,GO:0001818,GO:0032689
519,GO:0001818,GO:0032692
520,GO:0001818,GO:0032715
521,GO:0001818,GO:0042036
522,GO:0001818,GO:0050710
523,GO:0001818,GO:0032720
524,GO:0051241,GO:0001818
525,GO:0051241,GO:0031645
526,GO:0051241,GO:0034104
527,GO:0051241,GO:0046621
528,GO:0051241,GO:0051961
529,GO:0051241,GO:0070168
530,GO:0051241,GO:0110111
531,GO:0051241,GO:0120163
532,GO:0051241,GO:1903707
533,GO:0051241,GO:1905208
534,GO:0051241,GO:0030195
535,GO:0051241,GO:0045668
536,GO:0051241,GO:0010614
537,GO:0051241,GO:0016525
538,GO:0001819,GO:0010575
539,GO:0001819,GO:0032722
540,GO:0001819,GO:0032729
541,GO:0001819,GO:0032733
542,GO:0001819,GO:0032735
543,GO:0001819,GO:0032740
544,GO:0001819,GO:0032753
545,GO:0001819,GO:0032757
546,GO:0001819,GO:0050715
547,GO:0001819,GO:0032760
548,GO:0001819,GO:0050718
549,GO:0051240,GO:0001819
550,GO:0051240,GO:0010718
551,GO:0051240,GO:0034105
552,GO:0051240,GO:0040018
553,GO:0051240,GO:0040019
554,GO:0051240,GO:0045830
555,GO:0051240,GO:0046622
556,GO:0051240,GO:0061036
557,GO:0051240,GO:0090184
558,GO:0051240,GO:0110110
559,GO:0051240,GO:0120162
560,GO:0051240,GO:1905209
561,GO:0051240,GO:2000463
562,GO:0051240,GO:0030194
563,GO:0051240,GO:0030501
564,GO:0051240,GO:0045669
565,GO:0051240,GO:0010613
566,GO:0032940,GO:0023061
567,GO:0032940,GO:0045055
568,GO:0032940,GO:0140029
569,GO:0046903,GO:0032940
570,GO:0046903,GO:0007595
571,GO:0046903,GO:0050482
572,GO:0046903,GO:0030073
573,GO:0046903,GO:0050663
574,GO:0048513,GO:0001822
575,GO:0048513,GO:0001890
576,GO:0048513,GO:0007420
577,GO:0048513,GO:0007423
578,GO:0048513,GO:0007507
579,GO:0048513,GO:0007517
580,GO:0048513,GO:0009887
581,GO:0048513,GO:0021510
582,GO:0048513,GO:0030324
583,GO:0048513,GO:0043588
584,GO:0048513,GO:0048568
585,GO:0048513,GO:0048732
586,GO:0048513,GO:0060348
587,GO:0048513,GO:0060485
588,GO:0048513,GO:0060612
589,GO:0048513,GO:0031018
590,GO:0001823,GO:0072163
591,GO:0008283,GO:0061351
592,GO:0008283,GO:0072089
593,GO:0008283,GO:0001935
594,GO:0008283,GO:0042098
595,GO:0008283,GO:0042100
596,GO:0097190,GO:0097191
597,GO:0097190,GO:0097193
598,GO:0060429,GO:0003158
599,GO:0060429,GO:0030855
600,GO:0060429,GO:0035050
601,GO:0060429,GO:0072073
602,GO:0006909,GO:0043277
603,GO:0045087,GO:0060333
604,GO:0045087,GO:0060337
605,GO:0045088,GO:0045824
606,GO:0045088,GO:0060338
607,GO:0045088,GO:0060334
608,GO:0046661,GO:0030539
609,GO:0002064,GO:0002066
610,GO:0002064,GO:0061028
611,GO:0048732,GO:0001889
612,GO:0048732,GO:0021983
613,GO:0048732,GO:0030850
614,GO:0048732,GO:0030879
615,GO:0048732,GO:0048538
616,GO:0048732,GO:0007435
617,GO:0001889,GO:0097421
618,GO:0001890,GO:0060669
619,GO:0001890,GO:0060711
620,GO:0048568,GO:0035050
621,GO:0048568,GO:0035162
622,GO:0048568,GO:0048562
623,GO:0048568,GO:0048566
624,GO:0001894,GO:0001895
625,GO:0001894,GO:0045453
626,GO:0001894,GO:0048873
627,GO:0010605,GO:0010629
628,GO:0023057,GO:0009968
629,GO:0023057,GO:0046888
630,GO:0023057,GO:0050805
631,GO:0043254,GO:0031334
632,GO:0043254,GO:0032460
633,GO:0043254,GO:0032461
634,GO:0043254,GO:0032462
635,GO:0043254,GO:0030838
636,GO:0043254,GO:0031116
637,GO:0017157,GO:0045921
638,GO:0017157,GO:2000300
639,GO:0017157,GO:0043302
640,GO:0031334,GO:0032461
641,GO:0001933,GO:0006469
642,GO:0001933,GO:0043409
643,GO:0001933,GO:0050732
644,GO:0031400,GO:0001933
645,GO:0031400,GO:0031057
646,GO:0031400,GO:0032515
647,GO:0031400,GO:0031397
648,GO:0050678,GO:0010837
649,GO:0050678,GO:0050679
650,GO:0050678,GO:0001937
651,GO:0050678,GO:0001938
652,GO:0050678,GO:1905564
653,GO:0001938,GO:1905564
654,GO:0050679,GO:0001938
655,GO:0061024,GO:0006998
656,GO:0061024,GO:0007006
657,GO:0061024,GO:0007009
658,GO:0061024,GO:0061025
659,GO:0061024,GO:0099024
660,GO:0010810,GO:0001953
661,GO:0010810,GO:1900026
662,GO:0010810,GO:0051894
663,GO:1903532,GO:0045921
664,GO:1903532,GO:0046887
665,GO:1903532,GO:0050714
666,GO:0050806,GO:0051968
667,GO:0050806,GO:0060291
668,GO:0050806,GO:1900273
669,GO:0050806,GO:2000463
670,GO:0001959,GO:0001960
671,GO:0001959,GO:0001961
672,GO:0001959,GO:0010803
673,GO:0001959,GO:0060334
674,GO:0001959,GO:0060338
675,GO:0009968,GO:0001960
676,GO:0009968,GO:0034122
677,GO:0009968,GO:0045746
678,GO:0009968,GO:0046627
679,GO:0009968,GO:0050858
680,GO:0009968,GO:1902532
681,GO:0009968,GO:2001234
682,GO:0009968,GO:0030512
683,GO:0009968,GO:0030514
684,GO:0009968,GO:0002029
685,GO:0009968,GO:0090090
686,GO:0009968,GO:2001240
687,GO:0009968,GO:0042059
688,GO:0007268,GO:0007269
689,GO:0007268,GO:0007271
690,GO:0007268,GO:0007274
691,GO:0007268,GO:0060079
692,GO:0048771,GO:0001974
693,GO:0048771,GO:0045453
694,GO:0009636,GO:0001975
695,GO:0009636,GO:0017085
696,GO:0009636,GO:0035094
697,GO:0009636,GO:0045471
698,GO:0009636,GO:0097237
699,GO:0009636,GO:0098754
700,GO:0009410,GO:0001975
701,GO:0009410,GO:0031000
702,GO:0009410,GO:0042220
703,GO:0009410,GO:0043278
704,GO:0009410,GO:0071466
705,GO:0050877,GO:0007600
706,GO:0050877,GO:0050885
707,GO:0050877,GO:0007611
708,GO:0050878,GO:0035809
709,GO:0050878,GO:0003091
710,GO:0050878,GO:0010543
711,GO:0050878,GO:0030194
712,GO:0050878,GO:0030195
713,GO:0050878,GO:0007596
714,GO:0010817,GO:0009914
715,GO:0010817,GO:0032350
716,GO:0010817,GO:0042445
717,GO:0048729,GO:0060415
718,GO:0048729,GO:0002011
719,GO:0048729,GO:0016331
720,GO:0048729,GO:0048730
721,GO:0048729,GO:0060562
722,GO:0048729,GO:0072088
723,GO:0048729,GO:0048333
724,GO:0048729,GO:0048754
725,GO:0031667,GO:0002021
726,GO:0031667,GO:0007584
727,GO:0031667,GO:0031669
728,GO:0031667,GO:0032094
729,GO:0008016,GO:0002026
730,GO:0008016,GO:0045822
731,GO:0008016,GO:1903779
732,GO:0008016,GO:0086091
733,GO:0008016,GO:0010460
734,GO:0010959,GO:0051924
735,GO:0010959,GO:0010765
736,GO:0010959,GO:1901381
737,GO:0010959,GO:1901380
738,GO:0010959,GO:1901016
